warehouseID,regionID,transportationCosts,travelTime
1,388,305.0611267089844,305.0611267089844
1,363,517.7838134765625,517.7838134765625
1,35,513.9205932617188,513.9205932617188
1,161,521.5166625976562,521.5166625976562
1,449,303.9413146972656,303.9413146972656
1,162,744.647216796875,744.647216796875
1,272,749.6744384765625,749.6744384765625
1,37,526.8306884765625,526.8306884765625
1,54,311.7633361816406,311.7633361816406
1,499,735.0994873046875,735.0994873046875
1,247,300.2423400878906,300.2423400878906
1,118,300.555419921875,300.555419921875
1,289,747.312744140625,747.312744140625
1,145,736.108154296875,736.108154296875
1,334,301.0527648925781,301.0527648925781
1,261,494.6001892089844,494.6001892089844
1,259,746.7672729492188,746.7672729492188
1,417,736.793212890625,736.793212890625
1,133,511.5472412109375,511.5472412109375
1,187,738.289306640625,738.289306640625
1,473,903.5003662109375,903.5003662109375
1,103,745.0595703125,745.0595703125
1,483,512.6427001953125,512.6427001953125
1,474,130.0,130.0
1,49,513.0711669921875,513.0711669921875
1,235,523.2306518554688,523.2306518554688
1,502,511.4774475097656,511.4774475097656
1,284,762.6998291015625,762.6998291015625
1,81,727.0031127929688,727.0031127929688
1,177,726.8749389648438,726.8749389648438
1,245,477.0097961425781,477.0097961425781
1,41,558.8739013671875,558.8739013671875
1,273,278.3148193359375,278.3148193359375
1,500,709.6959838867188,709.6959838867188
1,87,478.6063537597656,478.6063537597656
1,326,775.1805419921875,775.1805419921875
1,472,278.5673522949219,278.5673522949219
1,56,775.0202026367188,775.0202026367188
1,69,478.9548034667969,478.9548034667969
1,100,710.1559448242188,710.1559448242188
1,203,162.5760040283203,162.5760040283203
1,23,279.4003601074219,279.4003601074219
1,175,773.7655029296875,773.7655029296875
1,292,105.0,105.0
1,372,711.2132568359375,711.2132568359375
1,92,329.223388671875,329.223388671875
1,361,105.0,105.0
1,232,480.8556823730469,480.8556823730469
1,216,279.6365661621094,279.6365661621094
1,355,559.247314453125,559.247314453125
1,265,776.0514526367188,776.0514526367188
1,441,103.0,103.0
1,178,331.9881286621094,331.9881286621094
1,431,470.1532287597656,470.1532287597656
1,246,470.5262145996094,470.5262145996094
1,77,564.3114624023438,564.3114624023438
1,130,471.3569641113281,471.3569641113281
1,375,471.5207214355469,471.5207214355469
1,97,564.0,564.0
1,165,334.65545654296875,334.65545654296875
1,147,472.9828186035156,472.9828186035156
1,51,166.0,166.0
1,297,555.5897827148438,555.5897827148438
1,458,275.30810546875,275.30810546875
1,398,165.3328094482422,165.3328094482422
1,381,276.3261413574219,276.3261413574219
1,447,561.2462768554688,561.2462768554688
1,486,102.0,102.0
1,172,473.9444580078125,473.9444580078125
1,154,561.0240478515625,561.0240478515625
1,197,474.17535400390625,474.17535400390625
1,467,474.5732727050781,474.5732727050781
1,128,559.964111328125,559.964111328125
1,477,165.4147491455078,165.4147491455078
1,485,781.529541015625,781.529541015625
1,443,280.1506652832031,280.1506652832031
1,71,328.60064697265625,328.60064697265625
1,410,287.36358642578125,287.36358642578125
1,318,544.4639282226562,544.4639282226562
1,240,489.5404357910156,489.5404357910156
1,439,544.4472045898438,544.4472045898438
1,385,765.5698852539062,765.5698852539062
1,53,543.336181640625,543.336181640625
1,221,490.6401062011719,490.6401062011719
1,505,323.0077819824219,323.0077819824219
1,452,909.1064453125,909.1064453125
1,302,542.7348022460938,542.7348022460938
1,350,723.5009765625,723.5009765625
1,466,541.549072265625,541.549072265625
1,498,764.2794799804688,764.2794799804688
1,241,764.2515869140625,764.2515869140625
1,366,321.96246337890625,321.96246337890625
1,188,764.0072021484375,764.0072021484375
1,39,492.7492370605469,492.7492370605469
1,68,540.1044311523438,540.1044311523438
1,445,493.5160217285156,493.5160217285156
1,183,974.9341430664062,974.9341430664062
1,160,488.5533447265625,488.5533447265625
1,258,287.1169738769531,287.1169738769531
1,4,545.7228393554688,545.7228393554688
1,436,554.3199462890625,554.3199462890625
1,169,772.4769897460938,772.4769897460938
1,57,482.1131286621094,482.1131286621094
1,304,713.0707397460938,713.0707397460938
1,294,772.0975341796875,772.0975341796875
1,367,327.6365051269531,327.6365051269531
1,217,484.044189453125,484.044189453125
1,450,549.7063598632812,549.7063598632812
1,327,549.6302490234375,549.6302490234375
1,40,554.3264770507812,554.3264770507812
1,282,284.0689392089844,284.0689392089844
1,101,548.810546875,548.810546875
1,340,485.1680603027344,485.1680603027344
1,75,548.78125,548.78125
1,490,157.0,157.0
1,95,718.980224609375,718.980224609375
1,117,719.064697265625,719.064697265625
1,419,720.3534545898438,720.3534545898438
1,211,766.6595458984375,766.6595458984375
1,2,488.2813415527344,488.2813415527344
1,357,769.1235961914062,769.1235961914062
1,199,833.5602416992188,833.5602416992188
1,113,449.7911071777344,449.7911071777344
1,13,305.1318359375,305.1318359375
1,105,369.6812744140625,369.6812744140625
1,7,618.632080078125,618.632080078125
1,30,618.7749633789062,618.7749633789062
1,153,395.797119140625,395.797119140625
1,85,636.6353759765625,636.6353759765625
1,277,411.4927673339844,411.4927673339844
1,136,883.443359375,883.443359375
1,400,411.3680419921875,411.3680419921875
1,457,411.1663513183594,411.1663513183594
1,496,635.9835205078125,635.9835205078125
1,115,220.71043395996094,220.71043395996094
1,226,397.2848815917969,397.2848815917969
1,270,397.7106628417969,397.7106628417969
1,299,863.2693481445312,863.2693481445312
1,233,397.97833251953125,397.97833251953125
1,17,938.1260375976562,938.1260375976562
1,80,52.0,52.0
